Compliant_Text,Category
"Waxaan ka cabanayaa in jaamacadda aysan lahayn agab ku filan oo wanaagsan, taasoo saameyn weyn ku leh tayada waxbarashada. Tusaale ahaan, fasallada waa kuwo aad u kuleyl badan oo aan lahayn marwaxado fiican, taasoo keenta in xilliga xiisadaha aan si raaxo leh loo qaadan karin xiisadaha. Kuleylka iyo agab la'aanta waxay ardayda ku keeneysaa caqabado badan oo saameyn ku leh waxbarashadooda iyo caafimaadkooda. Marka fasalka uu aad u kuleyl badan yahay, ardaydu waxay dareemayaan raaxo darro iyo dhib, taasoo keenta in aysan si buuxda diiradda u saari karin casharrada. Tani waxay sidoo kale saameyn ku leedahay macallimiinta, maadaama ay ku adag tahay inay si hufan u gudbiyaan aqoonta ay rabaan inay ardayda siiyaan. Waxaa muhiim ah in fasallada jaamacadda ay noqdaan kuwo raaxo leh oo ay ardaydu si buuxda ugu diiradda saari karaan waxbarashadooda iyagoo aan la kulmin caqabado caafimaad iyo raaxo la'aan ah. Waxaa muhiim ah in fasallada lagu rakibo marwaxado iyo qalab kale oo ka caawiya in heerkulka fasallada la dejiyo, si ardayda iyo macallimiinta ay ugu shaqeeyaan xaalado raaxo leh.",2
"Waxaan ka cabanayaa in jaamacaddu aysan lahayn geedo ama meelaha harsashada oo ardayda ay ku nasan karaan marka ay firaaqo helaan. Qofna ma awoodi karo inuu maalintii oo dhan fasalka ku jiro oo uu si joogto ah u fadhiyo. Ardaydu waxay u baahan yihiin inay helaan meel ay ku nastaan, jirkiisa firfircoonida siiyaan, oo ay dhaqdhaqaaq sameeyaan si ay maskax furan ugu soo laabtaan xiisadaha. Geedaha iyo meelaha harsashada waxay muhiim u yihiin in ardayda ay helaan fursad ay ku nastaan marka ay fasalka ka baxaan. Tani waxay ka caawin doontaa inay ku helaan nasasho iyo deganaansho, taasoo sare u qaadaysa waxtarkooda iyo dhiirigelintooda waxbarasho. Haddii ardaydu aysan helin meelaha ay ku nastaan, waxay dareemayaan daal iyo niyad jab, taasoo saameyn xun ku leh waxbarashadooda iyo caafimaadkooda guud. Waxaa muhiim ah in jaamacaddu ay abuurto meelaha cagaaran, geedo, iyo kursiyo ay ardaydu ku nasan karaan oo ku firfircooni karaan marka ay helaan waqti firaaqo ah. In la sameeyo meelaha harsashada waxay sare u qaadi doontaa tayada nolosha ardayda ee jaamacadda iyo waayo-aragnimadooda waxbarasho. Ardaydu waxay heli doonaan fursad ay ku nastaan, maskaxda ku soo dejiyaan, kuna soo laabtaan xiisadaha iyagoo leh maskax furan iyo firfircooni. Meelaha cagaaran iyo geedaha harsashada waxay sidoo kale abuurayaan jawi caafimaad qaba oo kor u qaadaya caafimaadka maskaxda iyo jidhka ardayda.",2
"Waxaan ka cabanayaa oo aan ku nacay jaamacaddeenu inay aysan lahayn dhismo qurxoon. Jaamacadda waxaa ku wareegsan silig, waxaadna moodaa xero ciidan halkii ay ka ahaan lahayd meel waxbarasho oo raaxo leh. Nidaamka iyo muuqaalka jaamacaddu waa mid niyad jab iyo niyad xumo ku keenaya ardayda. Meel qurux badan ayaa waxbarasho ku fiican, waana muhiim in ardaydu dareemaan farxad iyo raaxo marka ay joogaan jaamacadda. Dhismooyinka iyo deegaanka jaamacadda waxay door muhiim ah ka ciyaaraan sidii ardaydu ugu dhiirigelin lahaayeen inay si wanaagsan u bartaan. Haddii jaamacaddu aysan lahayn dhismo qurxoon oo soo jiidasho leh, ardaydu waxay dareemi karaan niyad jab iyo inay waayaan rabitaanka inay ku sii nagaadaan jaamacadda. Waxaan codsanayaa in maamulka jaamacaddu ay qaadaan tallaabooyin lagu hagaajinayo dhismaha iyo muuqaalka jaamacadda. Waxaa muhiim ah in jaamacaddu ay abuurto jawi qurxoon oo soo jiidasho leh oo ardaydu ku farxaan inay ku bartaan. Taas waxaa ka mid noqon kara dib u habeyn lagu sameeyo dhismooyinka, ka saarista siliga ku wareegsan jaamacadda, iyo abuurista meelo cagaaran oo ardaydu ku nastaan. Jaamacadaha kale ee qurxoon waxay leeyihiin dhismooyin soo jiidasho leh, meelo cagaaran, iyo deegaanka oo dhan oo raaxo leh. Tani waxay ardayda siinaysaa fursad ay ku helaan waayo-aragnimo waxbarasho oo wanaagsan iyo dhiirigelin dheeraad ah. Jaamacaddeenu waa inay la tartantaa jaamacadaha kale oo ay abuurto jawi waxbarasho oo soo jiidasho leh si ay u soo jiidato ardayda oo ay u dhiirigeliso inay ku sii nagaadaan waxbarashadooda. Dhismaha iyo muuqaalka jaamacadda oo la hagaajiyo waxay ardayda siin doontaa fursad ay ku farxaan oo ay ku raaxaystaan waxbarashadooda. Tani waxay sidoo kale keeni doontaa in ardaydu ay dareemaan inay joogaan meel ammaan ah oo raaxo leh.",2
"Waxaan ka cabanayaa in jaamacaddu aysan lahayn xarumo kala duwan oo ay ku taal kaliya hal meel. Arday kasta, ha ahaado mid ka fog ama mid u dhow, waa inuu yimaadaa isla xaruntaas. Ardayda ka imaanaysa meelaha fogfog sida Afgooye ama meelaha kale ee ka sii durugsan waa inay isku waqti la yimaadaan ardayda ka soo dhow, taasoo keentay inaysan la tixgelin xaaladooda iyo caqabadaha ay la kulmaan si ay u gaaraan jaamacadda. Waxaa muhiim ah in jaamacaddu ay tixgeliso duruufaha kala duwan ee ardayda ka soo jeeda deegaanada kala duwan oo fog. Ardaydu waxay la kulmaan caqabado badan oo ay ka mid yihiin waqti dheer oo safar ah, kharash dheeraad ah oo safar ah, iyo daal badan oo ka yimaada safarka dheer. Tani waxay keentay in ardayda ka imaanaysa meelaha fogfog ay dareemaan niyad jab iyo caqabad ku ah waxbarashadooda, maadaama ay safarka dheer ku qaataan waqti iyo tamar badan oo ay ku lumiyaan waxbarashadooda. Waxaa sidoo kale muhiim ah in jaamacaddu ay sameyso xarumo kala duwan oo ku kala yaala meelo kala duwan si ardayda loogu fududeeyo inay helaan waxbarashada. Haddii aanay suuragal ahayn in xarumo cusub la furo, waxaa la tixgelin karaa in la abuuro habab kale oo waxbarasho oo fududeynaya ardayda ka imaanaysa meelaha fogfog, sida waxbarashada khadka tooska ah (online learning) ama barnaamijyo isku dhafan oo ardaydu qayb ahaan wax uga barata xarunta fog iyo qaybna khadka tooska ah.",2
"Waxaan ka cabanayaa nidaamka aqoonsiga ee jaamacadda, oo sanad walba la cusbooneysiiyo. Jaamacadaha kale, ardaydu waxay helaan aqoonsi hal mar oo mar dambe aan la cusbooneysiin. Tani waxay dareensiinaysaa ardayda in nidaamka aqoonsiga jaamacadda uu yahay mid ganacsi laga dhigay, taasoo ah mid aan cadaalad ahayn. Aqoonsiga jaamacadda oo mar walba la cusbooneysiiyo wuxuu culeys dheeraad ah ku yahay ardayda, iyadoo horayba looga adkeeyay inay la yimaadaan aqoonsiga markii ugu horeysay ee ay jaamacadda soo galaan. Marka ardaygu uu sanad walba aqoonsiga cusub u baahan yahay, waxay keenaysaa kharash dheeraad ah iyo waqti lumis. Tani waxay niyad jab ku keentay ardayda, maadaama ay dareemayaan in nidaamka aqoonsigu uu yahay mid lagu dhibaateynayo oo aan wax faa'iido ah lahayn. Waxaa muhiim ah in jaamacaddu ay hubiso in nidaamka aqoonsiga uu yahay mid hufan oo waxtar leh, iyada oo aan culeys dheeraad ah la saarin ardayda. Waxaa qasab ah in la sameeyo aqoonsi hal mar ah oo aan sanad walba la cusbooneysiin, si ardaydu ay u helaan kharash iyo waqti badan. Waxaa muhiim ah in jaamacaddu ay sameyso nidaam aqoonsi oo waxtar leh oo hal mar la bixiyo, si ardayda looga badbaadiyo kharashka iyo waqti lumiska dheeraadka ah. Waxaa sidoo kale muhiim ah in ardayda la siiyo taageero iyo macluumaad ku saabsan sida nidaamka aqoonsiga uu u shaqeeyo, si ay u fahmaan una qaddariyaan sababta loo baahan yahay aqoonsiga jaamacadda.",2
"Waxaan ka cabanayaa ciriiriga fasalka ka jira jaamacadda. Jaamacaddu ma lahan fasalo badan oo ay ardayda ku kala qaybiso, taasoo keentay in fasal dhan ay dhigtaan arday boqol ku dhaafaya. Waxaan la kulannaa ciriiri iyo sawaxan badan, taasoo saameyn xun ku leh waxbarashadeenna. Waa adag tahay in fasalka wax lagu barto iyadoo ay jiraan dad tiro badan oo isku xiran, waayo diiraddu way kala luntaa, codka macalinka ma maqlo, ardayduna way ku dhibtoodaan inay si fiican wax u bartaan. Waxaa muhiim ah in jaamacaddu si dhaqsiya ah u xalliso dhibka ah ciriiriga fasalka. Maamulka jaamacaddu waa inay qaadaan tallaabooyin lagu yareynayo tirada ardayda ee fasal kasta ku sugan, si loo hubiyo in fasalka uu noqdo mid ku habboon waxbarashada. Tani waxay ka mid noqon kartaa in la sameeyo fasalo dheeraad ah ama in jadwalka waxbarashada dib loo habeeyo si ardaydu ay si habsami leh ugu kala qaybsamaan fasalada. Fasalada ciriiriga ah waxay keenaan in ardaydu ay ku dhibtoodaan inay helaan waxbarasho tayo leh. Macalimiinta ma awoodaan inay si fiican ula macaamilaan arday kasta, taasoo keentay in waxbarashadu noqoto mid aan waxtar lahayn. Ardaydu waxay u baahan yihiin jawi deggan oo ku habboon waxbarashada, halkaas oo ay si fiican ugu diiradda saari karaan casharrada, su'aalahooda u weydiin karaan macalimiinta, ugana wada shaqeyn karaan mashaariicda iyo shaqooyinka la siiyo.",2
"Waxaan ka cabanayaa jaamacadda oo aad u muuqato inay dad balwad leh ay soo wada aruursatay. Waxaa arkaa fasalka oo bacda taabuuga ku imaado oo fasalka ka buuxdo. Qofkii arkaa wuxuu is dhahaa jaamacaddaan dad balwad wada leh maa la iskugu keenay. Hana ceebeynina ee la xisaabtama dadka balwadda fasalada ku cunaya oo ardaydana fasahaadinaaya. Fasalka waa meesha ugu muhiimsan ee waxbarashada iyo horumarka ardayda, laakiin marka uu noqdo goob balwad lagu cunayo, waxaa dhaawac weyn soo gaarayaa waxbarashada iyo dabeecadda ardayda. Balwadda iyo dhaqamada xun waxay keenaan niyad jab iyo walbahaar, waxayna saameyn xun ku yeelanayaan ardayda kale ee doonaya inay si hufan wax u bartaan. Waa lagama maarmaan ah in la sameeyo nidaamyo lagu daba galayo dabeecadaha ardayda, iyo in la abuuro hab lagu ogaado oo lagu xalliyo dhibaatooyinka la xiriira balwadda. Tani waxay ka caawin doontaa ardayda inay helaan jawi waxbarasho oo nadiif ah oo deggan, iyagoo aan la kulmin carqalad iyo niyad jab. Waxaa sidoo kale muhiim ah in maamulka jaamacaddu ay sameeyaan barnaamijyo wacyigelin ah oo ku saabsan balwadda iyo saameynta xun ee ay ku leedahay waxbarashada iyo nolosha ardayda. Ardayda waa in la baraa khatarta balwadda iyo sida ay u saameyn karto mustaqbalkooda.",2
"Waxaan ka cabanayaa tayo xumada qalabka ardayda wax ku bartaan taasoo dhibaato ku ah ardayda waana arrin dhibaatada runtii. Jaamacadaha dalka waxay leeyihiin qalab aad u liita oo aan ku filnayn in ardaydu si wanaagsan wax ugu bartaan, taas oo saameyn xun ku leh tayada waxbarashada iyo fahamka ardayda. Qalabka waxbarashada ee tayada liita wuxuu keenayaa in ardaydu ay waayaan fursadaha ay ku bartaan xirfadaha muhiimka ah ee ay u baahan doonaan mustaqbalkooda shaqo. Qalabkaan tayada liita ah waxaa ka mid ah kombiyuutarada duugoobay, maktabadaha aan buugaag ku filan lahayn, iyo shaybaarada aan haysan qalabka casriga ah ee lagama maarmaanka u ah barashada cilmiga iyo farsamada. Ardaydu waxay u baahan yihiin qalab tayo leh si ay ugu guuleystaan waxbarashadooda. Tani waxay ka caawin kartaa inay helaan khibradaha loo baahan yahay iyo in ay si fiican ugu diyaar garoobaan suuqa shaqada. La'aanta qalabkan waxay keeneysaa in ardaydu dareemaan in ay ka liitaan dhiggooda dhigta jaamacadaha kale ee caalamiga ah kuwaas oo haysta qalab casri ah oo tayo leh.",2
"Waxaan ka cabanayaa in jaamacaddu ay naga mamnuucday inaan soo xiranno indha-shareer xiliga aan jaamacadda soo aadno. Waxaan u nimid jaamacadda inaan waxbarasho helno, mana aha inaan ku khasbanaanno inaan ka tagno dhaqankeena iyo baahiyahayaga gaarka ah. Ardayda qaar ayaa qaba baahiyo gaar ah oo ay ku qasban yihiin inay indha-shareer xirtan, balse waxaa loo diiday inay soo xirtaan indha-shareerkaas. Alla noo maqan, awalba jaamacadda gabogabo ii tahay. Indha-shareerka waa qeyb ka mid ah dhaqankeena iyo caqiidadeena, waxaana muhiim ah in la ixtiraamo oo la taageero xorriyadda ardayda ee ku saabsan waxyaabaha ay xirtaan. Mamnuucista indha-shareerka waxay ka hor imaaneysaa xuquuqda aasaasiga ah ee qofka iyo xorriyadda diinta. Ardaydu waa inay dareemaan in jaamacaddu ay ixtiraameyso dhaqankooda iyo baahiyahooda gaarka ah, si ay si kalsooni leh u bartaan. Waxaa muhiim ah in maamulka jaamacaddu ay tixgeliyaan baahiyaha iyo caqiidada ardayda, iyagoo hubinaya in dhammaan ardayda ay helaan fursado siman oo waxbarasho iyada oo aan lagu xadgudbin xuquuqdooda aasaasiga ah. Mamnuucista indha-shareerka waxay keentaa niyad jab iyo dareen ah in jaamacaddu aysan taageerin ardayda iyo caqiidadooda. Waxaan codsanayaa in maamulka jaamacaddu ay dib u eegaan arimaha la xiriirta xirashada indha-shareerka, isla markaana ay oggolaadaan in ardayda ay soo xirtaan indha-shareerka haddii ay rabaan. Waa muhiim in la hubiyo in jaamacaddu ay tahay meel xorriyad iyo ixtiraam leh, halkaas oo ardaydu ay dareemaan inay ku jiraan jawi ammaan ah oo taageero leh.",2
"Waxaan ka cabanayaa oo kale qalabka wax lagu barto oo aan dhameystirneyn, markasta oo ay wax maqan yihiin. Sidoo kale, fasallada aan xiisadaha ku qaadano iyo mashruucyada aan ku qabano xiisadaha isma waafaqaan, taas oo saameyn ku yeelaneysa tayada waxbarashadayada. Qalabka waxbarashada waa inuu ahaadaa mid dhameystiran oo ardayda u oggolaanaya inay si hufan ugu shaqeeyaan duruustooda. Haddii qalabka waxbarashada uu noqdo mid aan dhammeystirneyn ama waxyaabo badan ka maqan yihiin, waxay taasi keeneysaa in ardaydu ay la kulmaan caqabado badan oo saameyn xun ku yeesha fahamka iyo waxbarashadooda. Waxaa muhiim ah in jaamacaddu bixiso qalab dhameystiran oo tayo leh, si ardayda ay u helaan fursad ay si buuxda ugu shaqeeyaan duruustooda.",2
"Waxaan ka cabanayaa in jaamacaddeenu ay ku taallo goob buuq iyo sawaxan badan. Marka aan ka soo baxo irida jaamacadda, waxaa la kulmaa laamiga magaalada oo ay marayaan ciidamo baabuur saaran iyo baabuur kale oo aad u tiro badan. Deegaankaas buuqa iyo sawaxanka badan leh uma habboona ardayda waxbaraneysa, maadaama ay u baahan yihiin xasilooni iyo degganaansho si ay si fiican ugu diiradda saaraan waxbarashadooda. Ardaydu waxay u baahan yihiin deegaan xasiloon oo aan buuq iyo sawaxan lahayn, si ay awood ugu yeeshaan inay si hufan wax u bartaan. Buuqa iyo sawaxanka ka jira deegaanka jaamacadda waxay keenaan jahwareer iyo diiradda oo kala lunta, taasoo saameyn xun ku leh waxbarashada iyo horumarka ardayda. Deegaanka xasilooni leh wuxuu kor u qaadaa maskaxda ardayda, wuxuu yareeyaa walbahaarka, wuxuuna ka caawiyaa inay si fiican ugu diyaar garoobaan imtixaannada iyo waajibaadka kale ee waxbarasho. Waxaan codsanayaa in maamulka jaamacaddu ay tixgeliyaan in jaamacadda loo raro goob xasiloon oo ka yara fog magaalada. Deegaan ku habboon waxbarashada waa inuu ahaado mid deggan oo ku habboon dalxiiska, si ardaydu ay u helaan jawi fiican oo waxbarasho iyo firaaqo ah. Deegaankaas xasiloon wuxuu ardayda siin doonaa fursad ay ku nastaan, ku aqriyaan, kuna diyaariyaan waajibaadkooda waxbarasho iyagoo aan la kulmin buuq iyo sawaxan.",2
"Waxaan ka cabanayaa arrimaha la xiriira gaadiidka ee saameeya ardayda ku nool meelaha ka fog jaamacadda. Aniga oo kamid ah ardaydaas, waxaan ku qasbanahay in shanta maalmood ee xiisadaha qaadashada aan isticmaalo bajajyo si aan u gaaro jaamacadda. Arrintani waxay iga qaadataa waqti badan iyo kharash aan macquul ahayn, taasoo saameyn weyn ku leh dhaqaalahayga iyo waqtiyadayda waxbarasho. Jaamacaddu ma aysan sameynin wax qorshe ah oo loogu talagalay ardayda ku nool meelaha fog ee aan awoodin inay si sahlan ku tagaan jaamacadda. Tusaale ahaan, iskuulada hoose iyo sare ayaa leh baabuur ardayda u qaada, balse jaamacaddaydu waxba kama aysan qaban arrintan. Waxaan aaminsanahay in jaamacaddu ay awooddo inay sameyso adeeg gaadiid oo ardayda ka fog jaamacadda soo qaadi kara, balse sida muuqata, xaasidnimo iyo baraarug la'aan ayaa ku kalliftay in ay arrintan iska indha tiraan. Arrintan waxay keenaysaa in ardayda ay la kulmaan dhibaatooyin badan oo la xiriira gaadiidka, taasoo ka dhigaysa waxbarashadooda mid aad u adag. Waxa kale oo dhacda in ardayda ay daalaan oo ay ku adkaato inay si buuxda u soo xaadiraan xiisadaha, taasoo saameyn xun ku leh tayada waxbarashada iyo natiijooyinka imtixaanka.",2
"Waxaan ka cabanayaa nadaafadda musqulaha iyo masjidka jaamacadda. Musqulaha waxaa ka jira nadaafad darro, taasoo keeneysa in ardaydu aysan si raaxo leh u isticmaali karin. Nadaafadda masjidka, gaar ahaan qeybta gabdhaha, waxaa ka jirta dhibaato. Gabdhaha ma heli karaan meel nadiif ah oo ay ku dukadaan ama ku darsadaan daharadooda, taasoo keeneysa in shaki la geliyo nadaafadda goobtaas. Sidoo kale, qeybta gabdhaha ma jiraan biyo ku filan oo ay cabi karaan, taasoo dhibaato weyn ku ah gabdhaha ardayda ah. Intaa waxaa dheer, fasallada waxaa ka jira marwaxado aan ku filneyn ardayda, taasoo keenta in ardaydu ay ku dhibtoodaan kuleylka xilliyada kulaylaha. Marwaxaduhu waa muhiim si ay u helaan jawi waxbarasho oo raaxo leh, laakiin marar badan ma shaqeeyaan ama ma ku filna fasallada. Nadaafadda iyo helitaanka adeegyada aasaasiga ah waa arrimo muhiim u ah caafimaadka iyo raaxada ardayda. Waxaan codsanayaa in maamulka jaamacaddu ay qaadaan tallaabooyin degdeg ah oo lagu hagaajinayo nadaafadda musqulaha iyo masjidka, gaar ahaan qeybta gabdhaha. Waa in la hubiyaa in meesha gabdhaha lagu darsado ay nadiif tahay oo biyo ku filan la helo. Sidoo kale, waa muhiim in marwaxadaha fasallada la hagaajiyo si ay ardaydu ugu helaan jawi waxbarasho oo raaxo leh. Waxaan rajeynayaa in cabashadeyda la tixgeliyo oo wax laga qabto arrintan, si ardayda loogu fududeeyo waxbarashadooda oo ay ku helaan jawi nadiif ah oo caafimaad leh.",2
"Waxaan ka cabanayaa arrimaha nagu dhacaya marka aan jaamacadda ku cusub nahay oo aan semester one nahay. Waxaa nagula qasbaa inaan iibsanno buugaag qaali ah, iyadoo la sheegay in buugaagtaas ay muhiim u yihiin waxbarashadeena. Si kasta ha ahaatee, markaan iibsanno buugaagtaas, waxaan ogaanaa in waxyaabo yar laga akhriyo, qaarna aan gebi ahaanba la isticmaalin. Waxaa sii daran, imtixaannada lagama soo saaro waxyaabaha ku qoran buugaagtaas, taasoo keenta in ardaydu ay dareemaan in lacagtooda lagu khasaaray wax aan faa'iido lahayn. Tani waxay u muuqataa lugooyo cad oo ay macalimiinta wadaan, maadaama ay ardayda ku khasbayaan inay iibsadaan buugaag aan muhiim ahayn oo aan wax faa'iido ah u lahayn natiijooyinkooda waxbarasho. Ardayda cusub ee jaamacadda waxay la kulmaan dhibaatooyin dhaqaale, waxaana cadaalad darro ah in lagu khasbo inay iibsadaan buugaag aan loo isticmaalin si dhab ah. Ardayda waa in la siiyo macluumaad cad oo ku saabsan buugaagta ay u baahan doonaan iyo sida ay muhiim ugu yihiin manhajka iyo imtixaannada.",2
"Waxaan ka cabanayaa Kaabayaasha jaamacadda sida jidadka, waddooyinka lugta, iyo goobaha lagu nasto ayaa mararka qaar ah kuwo aan la dayactirin ama aan ku filnayn. Tani waxay keentaa dhibaatooyin la xiriira nabadgelyada iyo raaxada ardayda iyo shaqaalaha. Waxaan ka codsaneynaa maamulka inay maalgashadaan dayactirka iyo horumarinta kaabayaasha si loo hubiyo deegaan waxbarasho oo ammaan iyo raaxo leh",2
"Waxaan ka cabanayaa Qalabka shaybaarada ee jaamacadda aad buu u liitaa, taasoo keenta in arday badan aysan helin fursad ay ku sameeyaan tijaabooyin muhiim ah. Qalabka duugoobay ama cilladaysan waxay carqaladeeyaan barashada ardayda, gaar ahaan kuwa ku jira kuliyadaha sayniska. Waxaan ka codsaneynaa maamulka inay maalgashi ku sameeyaan cusboonaysiinta iyo dayactirka qalabka shaybaarka si loo damaanad qaado tayada waxbarashada sayniska.",2
"Waxaan ka cabanayaa Saacadaha furitaanka maktabadda ayaa mararka qaar noqon kara kuwo aan ku habboonayn baahida ardayda, gaar ahaan kuwa shaqeeya ama wax ku barta habeenkii. Tani waxay xaddidaysaa helitaankooda ilaha waxbarasho ee muhiimka ah. Waxaan ka codsaneynaa maamulka inay dib u eegaan saacadaha shaqada ee maktabadda si loo fidiyo adeegyo waqtiyo kala duwan oo ku habboon baahiyaha dhammaan ardayda",2
"Waxaan kacabanaayaa in manhajka iyo buugaagta ardayda jaamacadaha loogu dhigo inay yihiin kuwo horey looga tagay, aan la jaanqaadi karin baahiyaha iyo isbeddellada xilligan casriga ah. Arday badan ayaa dareemaya in aqoonta iyo xirfadaha ay baranayaan aysan waafaqsaneyn suuqyada shaqo ee casriga ah iyo xirfadaha loo baahan yahay. Manhajka wuxuu u muuqdaa mid aan si buuxda uga tarjumeyn horumarka degdega ah ee ka jira cilmiga, teknolojiyada, iyo dhaqaalaha, taas oo keentay in ardayda aysan heli karin xirfadaha iyo aqoonta loo baahan yahay si ay ugu tartamaan suuqyada shaqo ee maanta. Buugaagta loo adeegsado waxbarashada jaamacadda ayaa sidoo kale ah kuwo duugoobay, waxaana ku jira xog iyo aqoon aan hadda waxtar lahayn. Waxaa muhiim ah in jaamacaduhu ay cusbooneysiiyaan buugaagta iyo agabka waxbarashada si ardayda loogu dhiso xirfado iyo aqoon la jaanqaadi kara horumarka tiknoolojiyadda iyo cilmi-baarista casriga ah.",2
"Waxaan ka cabanayaa gaadiid la'aanta oo xilliyada qaar aan la lugeyn karin sababtoo ah wadooyinka qaar, inkastoo ay furan yihiin, aan mari karin. Tani waxay keentaa dhibaato weyn oo saameysa ardayda, gaar ahaan kuwa ka yimaada meelo fogfog. Marka la tixgeliyo duruufaha iyo caqabadaha wadooyinka, waxaa muhiim ah in jaamacad walba loo sameeyo bus ay raacaan ardayda. Marka ardaydu ay ku jiraan busaska jaamacadda, wadooyinka qaar lama diidi karo in ay maraan, taas oo ka hortagaysa dhibaatooyinka ka dhasha gaadiid la'aanta. Adeegga busaska wuxuu sidoo kale hubinayaa in ardaydu ay si ammaan ah oo raaxo leh ku gaaraan jaamacadda iyo gurigooda, iyagoo aan la kulmin caqabadaha waddooyinka iyo badqab la'aanta. Waxaan bogaadinayaa in dhammaan jaamacadaha Soomaaliya laga hirgeliyo adeega busaska ardayda. Tani waxay ka caawin doontaa ardayda inay si fudud u gaaraan jaamacadda, iyagoo aan ka walwalin dhibaatooyinka gaadiid la'aanta iyo amni darada. Adeega busaska ayaa sidoo kale yareyn doona culayska dhaqaale ee ku baxa ardayda ee gaadiidka maalinlaha ah.",2
"Waxaan ka cabanayaa xaaladaha qolka casharka, musqulaha, iyo saldhiga salaadda ee gabdhaha jaamacadda. Qolka casharka waa mid aad u kulul, taas oo keentay in ay adkaato inaan si raaxo leh wax u baranno. Inta lagu jiro xilliyada kulul, waxbarashadu waxay noqotaa mid aan suurtagal ahayn sababtoo ah kuleylka daran ee qolka. Waxaan codsanayaa in la kordhiyo tirada waxadaha ama in qolka lagu rakibo mukeef si loo yareeyo kuleylka oo ardaydu ay si raaxo leh ugu baran karaan. Sidoo kale, saldhiga salaadda ee gabdhaha ma ahan mid nadaafad ahaan wanaagsan, taas oo ka dhigaysa inaan ku tukanno meel aan nadiif ahayn. Waa muhiim in la hagaajiyo saldhiga salaadda si gabdhuhu ay si nadaafad leh ugu tukadaan, iyagoo aan ka welwelin xaaladda goobta. Musqulaha jaamacadda ayaa sidoo kale ah kuwo aan nadiif ahayn oo u baahan in si wanaagsan loo hagaajiyo. Nadaafadda musqulaha waa mid muhiim ah si loo hubiyo in ardaydu ay helaan meel nadaafad leh oo ay isticmaali karaan. Waxaan codsanayaa in musqulaha si joogto ah loo nadiifiyo oo loo hubiyo in ay yihiin kuwo la isticmaali karo.",2
"Waxaan ka cabanayaa Maktabadaha jaamacadda iyo khayraadka cilmi-baarista ay bixiyaan ayaa ah mid aan ku filneyn baahiyaha ardayda. Maktabaduhu waxay inta badan leeyihiin saacado shaqo oo xadidan, taasoo ka hor istaagaysa ardayda inay helaan buugaagta iyo macluumaadka ay u baahan yihiin, gaar ahaan xilliyada imtixaanaadka iyo mashaariicda muhiimka ah. Sidoo kale, helitaanka joornaalada cilmiyeed iyo buugaagta elektaroonigga ah ayaa ah mid xaddidan, taasoo xaddidaysa awoodda ardayda inay sameeyaan cilmi-baaris dhammaystiran. Waxaan ka codsanaynaa maamulka inay kordhiyaan maalgelinta maktabadaha, ay ballaariyaan helitaanka khayraadka elektaroonigga ah, iyo inay dheereeyaan saacadaha furitaanka si loo taageero baahiyaha cilmi-baarista ardayda.",2
"Waxaan ka cabanayaa Goobaha cilmi-baarista ee jaamacadda, sida sheybaarada iyo xarumaha cilmi-baarista, ayaa inta badan ah kuwo buux dhaafay ama qalabkooda uu yahay mid duugoobay. Tani waxay caqabad ku noqotay ardayda doonaya inay sameeyaan cilmi-baaris tayo leh oo ku aaddan mashaariicdooda shahaadada. Intaa waxaa dheer, saacadaha furitaanka xarumaha cilmi-baarista ayaa ah kuwo xaddidan, taasoo yareynaysa fursadaha ardaydu ku heli karaan goobahan marka loo baahdo. Waxaan ka codsanaynaa maamulka inay kordhiyaan maalgelinta xarumaha cilmi-baarista, ay casriyeeyaan qalabka, iyo inay ballaariyaan saacadaha ay furan yihiin si loo taageero baahiyaha cilmi-baarista ee ardayda.",2
"Waxaan ka cabanayaa Tayada iyo kala duwanaanshaha cuntada laga bixiyo goobaha cuntada ee campuska ayaa ah mid aan ku filneyn. Arday badan waxay ka cabanayaan in cuntada inta badan tahay mid aan nafaqo ku filan lahayn ama aan ku habboonayn baahiyaha dietary ee kala duwan. Sidoo kale, qiimaha cuntada ayaa mararka qaar aad u sarreeya, taasoo keenta in ardayda qaar ay ku adkaato inay awoodaan inay si joogto ah uga iibsadaan goobahaas. Waxaan ka codsanaynaa maamulka inay dib u eegaan adeegyada cuntada ee jaamacadda, ay kor u qaadaan tayada iyo kala duwanaanshaha cuntada, iyo inay sameeyaan qiimeyn ku aaddan qiimaha si loo hubiyo in cuntadu tahay mid la awoodi karo oo ku habboon arday kasta.",2
"Waxaan ka cabanayaa Goobaha nasashada iyo madadaalada ee campuska ayaa ah kuwo aan ku filnayn iyo in mararka qaar aan la dayactirin si joogto ah. Tani waxay keentay in arday badan aysan haysan meelo ku filan oo ay ku nasan karaan ama ku madadaashaan inta u dhaxeysa fasallada. Goobaha sida qolalka nasashada, goobaha cagaaran, iyo xarumaha ciyaaraha ayaa ah kuwo duugoobay ama aan si wanaagsan loo daryeelin, taasoo yareynaysa fursadaha ardaydu ku heli karaan nasasho iyo madadaalo tayo leh. Waxaan ka codsanaynaa maamulka inay maalgashi ku sameeyaan iyo inay dayactiraan goobahaas si ay u noqdaan kuwo soo jiidasho leh oo ardayda dhan ay ka faa'iideysan karaan.",2
